,Duration,N_Packets,N_Bytes,Idle_timeout,Protocol,Source_ip,Destination_ip
1440,435.242, 35, 4244, 60,icmp,10.0.0.48,10.0.0.5
1441,432.065, 34, 4222, 60,icmp,10.0.0.49,10.0.0.5
1442,422.91, 33, 4134, 60,icmp,10.0.0.50,10.0.0.5
1443,411.192, 32, 3816, 60,icmp,10.0.0.51,10.0.0.5
1444,405.806, 31, 3876, 60,icmp,10.0.0.52,10.0.0.5
1445,398.632, 30, 3649, 60,icmp,10.0.0.53,10.0.0.5
1446,383.134, 29, 3575, 60,icmp,10.0.0.54,10.0.0.5
1447,375.589, 28, 3521, 60,icmp,10.0.0.55,10.0.0.5
1448,362.284, 27, 3085, 60,icmp,10.0.0.56,10.0.0.5
1449,351.06, 26, 3388, 60,icmp,10.0.0.57,10.0.0.5
1450,347.765, 25, 3027, 60,icmp,10.0.0.58,10.0.0.5
1451,334.916, 24, 2920, 60,icmp,10.0.0.59,10.0.0.5
1452,316.688, 23, 2720, 60,icmp,10.0.0.60,10.0.0.5
1453,293.941, 22, 2561, 60,icmp,10.0.0.61,10.0.0.5
1454,281.989, 21, 2558, 60,icmp,10.0.0.62,10.0.0.5
1455,275.79, 20, 2582, 60,icmp,10.0.0.63,10.0.0.5
1456,265.93, 19, 2358, 60,icmp,10.0.0.64,10.0.0.5
1457,260.365, 18, 2164, 60,icmp,10.0.0.65,10.0.0.5
1458,243.717, 17, 2193, 60,icmp,10.0.0.66,10.0.0.5
1459,233.061, 16, 1925, 60,icmp,10.0.0.67,10.0.0.5
1460,223.206, 15, 1993, 60,icmp,10.0.0.68,10.0.0.5
1461,200.312, 14, 1673, 60,icmp,10.0.0.69,10.0.0.5
1462,184.496, 13, 1552, 60,icmp,10.0.0.70,10.0.0.5
1463,176.075, 12, 1391, 60,icmp,10.0.0.71,10.0.0.5
1464,159.8, 11, 1272, 60,icmp,10.0.0.72,10.0.0.5
1465,151.34, 10, 1120, 60,icmp,10.0.0.73,10.0.0.5
1466,128.525, 9, 1185, 60,icmp,10.0.0.74,10.0.0.5
1467,108.786, 8, 1029, 60,icmp,10.0.0.75,10.0.0.5
1468,91.442, 7, 910, 60,icmp,10.0.0.76,10.0.0.5
1469,75.813, 6, 781, 60,icmp,10.0.0.77,10.0.0.5
1470,60.725, 5, 697, 60,icmp,10.0.0.78,10.0.0.5
1471,53.018, 4, 423, 60,icmp,10.0.0.79,10.0.0.5
1472,34.022, 3, 392, 60,icmp,10.0.0.80,10.0.0.5
1473,12.819, 2, 251, 60,icmp,10.0.0.81,10.0.0.5
1474,1.28, 1, 98, 60,icmp,10.0.0.82,10.0.0.5
1475,883.122, 22, 924, 60,arp,arp_spa=10.0.0.5,arp_tpa=10.0.0.9
1476,929.167, 74, 8937, 60,icmp,10.0.0.2,10.0.0.5
1477,929.164, 74, 8937, 60,icmp,10.0.0.5,10.0.0.2
1478,929.104, 74, 9180, 60,icmp,10.0.0.3,10.0.0.5
1479,929.101, 74, 9180, 60,icmp,10.0.0.5,10.0.0.3
1480,929.052, 74, 9178, 60,icmp,10.0.0.4,10.0.0.5
1481,929.051, 74, 9178, 60,icmp,10.0.0.5,10.0.0.4
1482,928.993, 74, 9292, 60,icmp,10.0.0.5,10.0.0.5
1483,928.941, 74, 9612, 60,icmp,10.0.0.6,10.0.0.5
1484,928.939, 74, 9612, 60,icmp,10.0.0.5,10.0.0.6
1485,928.887, 74, 8671, 60,icmp,10.0.0.7,10.0.0.5
1486,928.884, 74, 8671, 60,icmp,10.0.0.5,10.0.0.7
1487,928.823, 74, 9241, 60,icmp,10.0.0.8,10.0.0.5
1488,928.821, 74, 9241, 60,icmp,10.0.0.5,10.0.0.8
1489,928.768, 74, 8889, 60,icmp,10.0.0.9,10.0.0.5
1490,928.766, 74, 8889, 60,icmp,10.0.0.5,10.0.0.9
1491,928.705, 74, 9132, 60,icmp,10.0.0.10,10.0.0.5
1492,928.704, 74, 9132, 60,icmp,10.0.0.5,10.0.0.10
1493,909.324, 73, 9046, 60,icmp,10.0.0.11,10.0.0.5
1494,908.247, 72, 8720, 60,icmp,10.0.0.12,10.0.0.5
1495,888.137, 71, 8705, 60,icmp,10.0.0.13,10.0.0.5
1496,870.9, 70, 8343, 60,icmp,10.0.0.14,10.0.0.5
1497,855.925, 69, 8252, 60,icmp,10.0.0.15,10.0.0.5
1498,847.803, 68, 8624, 60,icmp,10.0.0.16,10.0.0.5
1499,834.417, 67, 8087, 60,icmp,10.0.0.17,10.0.0.5
1500,813.728, 66, 8595, 60,icmp,10.0.0.18,10.0.0.5
1501,793.157, 65, 8147, 60,icmp,10.0.0.19,10.0.0.5
1502,781.805, 64, 7932, 60,icmp,10.0.0.20,10.0.0.5
1503,779.567, 63, 8086, 60,icmp,10.0.0.21,10.0.0.5
1504,766.763, 62, 7457, 60,icmp,10.0.0.22,10.0.0.5
1505,754.832, 61, 7807, 60,icmp,10.0.0.23,10.0.0.5
1506,737.095, 60, 7338, 60,icmp,10.0.0.24,10.0.0.5
1507,732.49, 59, 7354, 60,icmp,10.0.0.25,10.0.0.5
1508,728.173, 58, 7025, 60,icmp,10.0.0.26,10.0.0.5
1509,716.652, 57, 7004, 60,icmp,10.0.0.27,10.0.0.5
1510,714.251, 56, 6687, 60,icmp,10.0.0.28,10.0.0.5
1511,707.231, 55, 6397, 60,icmp,10.0.0.29,10.0.0.5
1512,704.207, 54, 6354, 60,icmp,10.0.0.30,10.0.0.5
1513,698.864, 53, 6500, 60,icmp,10.0.0.31,10.0.0.5
1514,691.379, 52, 6503, 60,icmp,10.0.0.32,10.0.0.5
1515,672.171, 51, 6382, 60,icmp,10.0.0.33,10.0.0.5
1516,650.82, 50, 6126, 60,icmp,10.0.0.34,10.0.0.5
1517,646.217, 49, 6094, 60,icmp,10.0.0.35,10.0.0.5
1518,630.769, 48, 6013, 60,icmp,10.0.0.36,10.0.0.5
1519,621.992, 47, 5701, 60,icmp,10.0.0.37,10.0.0.5
1520,603.231, 46, 5798, 60,icmp,10.0.0.38,10.0.0.5
1521,583.439, 45, 5386, 60,icmp,10.0.0.39,10.0.0.5
1522,563.302, 44, 5482, 60,icmp,10.0.0.40,10.0.0.5
1523,552.421, 43, 5418, 60,icmp,10.0.0.41,10.0.0.5
1524,545.46, 42, 5420, 60,icmp,10.0.0.42,10.0.0.5
1525,529.544, 41, 5158, 60,icmp,10.0.0.43,10.0.0.5
1526,510.035, 40, 4939, 60,icmp,10.0.0.44,10.0.0.5
1527,490.532, 39, 4863, 60,icmp,10.0.0.45,10.0.0.5
1528,487.532, 38, 4692, 60,icmp,10.0.0.46,10.0.0.5
1529,472.781, 37, 4569, 60,icmp,10.0.0.47,10.0.0.5
1530,465.293, 36, 4348, 60,icmp,10.0.0.48,10.0.0.5
1531,462.116, 35, 4315, 60,icmp,10.0.0.49,10.0.0.5
1532,452.961, 34, 4247, 60,icmp,10.0.0.50,10.0.0.5
1533,441.243, 33, 3938, 60,icmp,10.0.0.51,10.0.0.5
1534,435.857, 32, 3986, 60,icmp,10.0.0.52,10.0.0.5
1535,428.683, 31, 3741, 60,icmp,10.0.0.53,10.0.0.5
1536,413.185, 30, 3677, 60,icmp,10.0.0.54,10.0.0.5
1537,405.64, 29, 3677, 60,icmp,10.0.0.55,10.0.0.5
1538,392.335, 28, 3237, 60,icmp,10.0.0.56,10.0.0.5
1539,381.111, 27, 3496, 60,icmp,10.0.0.57,10.0.0.5
1540,377.816, 26, 3115, 60,icmp,10.0.0.58,10.0.0.5
1541,364.967, 25, 3007, 60,icmp,10.0.0.59,10.0.0.5
1542,346.739, 24, 2879, 60,icmp,10.0.0.60,10.0.0.5
1543,323.992, 23, 2679, 60,icmp,10.0.0.61,10.0.0.5
1544,312.04, 22, 2701, 60,icmp,10.0.0.62,10.0.0.5
1545,305.841, 21, 2682, 60,icmp,10.0.0.63,10.0.0.5
1546,295.981, 20, 2468, 60,icmp,10.0.0.64,10.0.0.5
1547,290.416, 19, 2309, 60,icmp,10.0.0.65,10.0.0.5
1548,273.768, 18, 2301, 60,icmp,10.0.0.66,10.0.0.5
1549,263.112, 17, 2032, 60,icmp,10.0.0.67,10.0.0.5
1550,253.257, 16, 2111, 60,icmp,10.0.0.68,10.0.0.5
1551,230.363, 15, 1826, 60,icmp,10.0.0.69,10.0.0.5
1552,214.547, 14, 1701, 60,icmp,10.0.0.70,10.0.0.5
1553,206.126, 13, 1535, 60,icmp,10.0.0.71,10.0.0.5
1554,189.851, 12, 1359, 60,icmp,10.0.0.72,10.0.0.5
1555,181.391, 11, 1276, 60,icmp,10.0.0.73,10.0.0.5
1556,158.576, 10, 1335, 60,icmp,10.0.0.74,10.0.0.5
