"No.","Time","Source","Destination","Protocol","Length","Type","Code","Timestamp from icmp data","Info"
"1107","530.751245216","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:40.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=516/1026, ttl=64 (request in 1106)"
"1108","531.775008338","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:41.000000000 PDT","Echo (ping) request  id=0x0e90, seq=517/1282, ttl=64 (reply in 1109)"
"1109","531.775046787","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:41.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=517/1282, ttl=64 (request in 1108)"
"1110","532.799412096","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:42.000000000 PDT","Echo (ping) request  id=0x0e90, seq=518/1538, ttl=64 (reply in 1111)"
"1111","532.799453731","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:42.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=518/1538, ttl=64 (request in 1110)"
"1112","533.822974012","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:43.000000000 PDT","Echo (ping) request  id=0x0e90, seq=519/1794, ttl=64 (reply in 1113)"
"1113","533.823009179","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:43.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=519/1794, ttl=64 (request in 1112)"
"1114","534.847472174","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:44.000000000 PDT","Echo (ping) request  id=0x0e90, seq=520/2050, ttl=64 (reply in 1115)"
"1115","534.847512025","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:44.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=520/2050, ttl=64 (request in 1114)"
"1116","535.871120066","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:45.000000000 PDT","Echo (ping) request  id=0x0e90, seq=521/2306, ttl=64 (reply in 1117)"
"1117","535.871153234","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:45.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=521/2306, ttl=64 (request in 1116)"
"1118","536.895111780","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:46.000000000 PDT","Echo (ping) request  id=0x0e90, seq=522/2562, ttl=64 (reply in 1119)"
"1119","536.895150004","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:46.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=522/2562, ttl=64 (request in 1118)"
"1120","537.919427118","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:47.000000000 PDT","Echo (ping) request  id=0x0e90, seq=523/2818, ttl=64 (reply in 1121)"
"1121","537.919468801","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:47.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=523/2818, ttl=64 (request in 1120)"
"1122","538.943443259","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:49.000000000 PDT","Echo (ping) request  id=0x0e90, seq=524/3074, ttl=64 (reply in 1123)"
"1123","538.943483837","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:49.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=524/3074, ttl=64 (request in 1122)"
"1124","539.967136803","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:50.000000000 PDT","Echo (ping) request  id=0x0e90, seq=525/3330, ttl=64 (reply in 1125)"
"1125","539.967179182","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:50.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=525/3330, ttl=64 (request in 1124)"
"1126","540.991298529","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:51.000000000 PDT","Echo (ping) request  id=0x0e90, seq=526/3586, ttl=64 (reply in 1127)"
"1127","540.991342942","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:51.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=526/3586, ttl=64 (request in 1126)"
"1128","542.015583180","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:52.000000000 PDT","Echo (ping) request  id=0x0e90, seq=527/3842, ttl=64 (reply in 1129)"
"1129","542.015620934","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:52.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=527/3842, ttl=64 (request in 1128)"
"1130","543.039270276","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:53.000000000 PDT","Echo (ping) request  id=0x0e90, seq=528/4098, ttl=64 (reply in 1131)"
"1131","543.039308867","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:53.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=528/4098, ttl=64 (request in 1130)"
"1132","544.063042937","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:54.000000000 PDT","Echo (ping) request  id=0x0e90, seq=529/4354, ttl=64 (reply in 1133)"
"1133","544.063082434","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:54.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=529/4354, ttl=64 (request in 1132)"
"1134","545.087181340","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:55.000000000 PDT","Echo (ping) request  id=0x0e90, seq=530/4610, ttl=64 (reply in 1135)"
"1135","545.087236671","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:55.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=530/4610, ttl=64 (request in 1134)"
"1136","546.111102081","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:56.000000000 PDT","Echo (ping) request  id=0x0e90, seq=531/4866, ttl=64 (reply in 1137)"
"1137","546.111141889","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:56.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=531/4866, ttl=64 (request in 1136)"
"1138","547.135210544","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:57.000000000 PDT","Echo (ping) request  id=0x0e90, seq=532/5122, ttl=64 (reply in 1139)"
"1139","547.135258478","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:57.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=532/5122, ttl=64 (request in 1138)"
"1140","548.159089746","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:58.000000000 PDT","Echo (ping) request  id=0x0e90, seq=533/5378, ttl=64 (reply in 1141)"
"1141","548.159124934","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:58.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=533/5378, ttl=64 (request in 1140)"
"1142","549.183310635","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:19:59.000000000 PDT","Echo (ping) request  id=0x0e90, seq=534/5634, ttl=64 (reply in 1143)"
"1143","549.183354178","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:19:59.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=534/5634, ttl=64 (request in 1142)"
"1144","550.207360957","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:00.000000000 PDT","Echo (ping) request  id=0x0e90, seq=535/5890, ttl=64 (reply in 1145)"
"1145","550.207393903","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:00.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=535/5890, ttl=64 (request in 1144)"
"1146","551.232165764","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:01.000000000 PDT","Echo (ping) request  id=0x0e90, seq=536/6146, ttl=64 (reply in 1147)"
"1147","551.232396589","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:01.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=536/6146, ttl=64 (request in 1146)"
"1148","552.255569385","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:02.000000000 PDT","Echo (ping) request  id=0x0e90, seq=537/6402, ttl=64 (reply in 1149)"
"1149","552.255606468","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:02.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=537/6402, ttl=64 (request in 1148)"
"1150","553.279404684","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:03.000000000 PDT","Echo (ping) request  id=0x0e90, seq=538/6658, ttl=64 (reply in 1151)"
"1151","553.279443126","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:03.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=538/6658, ttl=64 (request in 1150)"
"1152","554.239377867","3e:91:d2:d0:13:52","8a:f0:db:ac:b7:4d","ARP","42","","","","Who has 10.0.0.1? Tell 10.0.0.2"
"1153","554.239397115","8a:f0:db:ac:b7:4d","3e:91:d2:d0:13:52","ARP","42","","","","10.0.0.1 is at 8a:f0:db:ac:b7:4d"
"1154","554.303204680","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:04.000000000 PDT","Echo (ping) request  id=0x0e90, seq=539/6914, ttl=64 (reply in 1155)"
"1155","554.303262499","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:04.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=539/6914, ttl=64 (request in 1154)"
"1156","555.331617189","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:05.000000000 PDT","Echo (ping) request  id=0x0e90, seq=540/7170, ttl=64 (reply in 1157)"
"1157","555.331728186","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:05.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=540/7170, ttl=64 (request in 1156)"
"1158","556.351397739","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:06.000000000 PDT","Echo (ping) request  id=0x0e90, seq=541/7426, ttl=64 (reply in 1159)"
"1159","556.351432665","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:06.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=541/7426, ttl=64 (request in 1158)"
"1160","557.375494203","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:07.000000000 PDT","Echo (ping) request  id=0x0e90, seq=542/7682, ttl=64 (reply in 1161)"
"1161","557.375523975","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:07.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=542/7682, ttl=64 (request in 1160)"
"1162","558.399051883","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:08.000000000 PDT","Echo (ping) request  id=0x0e90, seq=543/7938, ttl=64 (reply in 1163)"
"1163","558.399085126","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:08.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=543/7938, ttl=64 (request in 1162)"
"1164","559.422934078","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:09.000000000 PDT","Echo (ping) request  id=0x0e90, seq=544/8194, ttl=64 (reply in 1165)"
"1165","559.422969489","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:09.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=544/8194, ttl=64 (request in 1164)"
"1166","560.447389788","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:10.000000000 PDT","Echo (ping) request  id=0x0e90, seq=545/8450, ttl=64 (reply in 1167)"
"1167","560.447430506","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:10.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=545/8450, ttl=64 (request in 1166)"
"1168","561.471623740","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:11.000000000 PDT","Echo (ping) request  id=0x0e90, seq=546/8706, ttl=64 (reply in 1169)"
"1169","561.471659406","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:11.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=546/8706, ttl=64 (request in 1168)"
"1170","562.495151591","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:12.000000000 PDT","Echo (ping) request  id=0x0e90, seq=547/8962, ttl=64 (reply in 1171)"
"1171","562.495202758","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:12.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=547/8962, ttl=64 (request in 1170)"
"1172","563.519414830","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:13.000000000 PDT","Echo (ping) request  id=0x0e90, seq=548/9218, ttl=64 (reply in 1173)"
"1173","563.519452873","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:13.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=548/9218, ttl=64 (request in 1172)"
"1174","564.543447137","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:14.000000000 PDT","Echo (ping) request  id=0x0e90, seq=549/9474, ttl=64 (reply in 1175)"
"1175","564.543512010","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:14.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=549/9474, ttl=64 (request in 1174)"
"1176","565.567109396","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:15.000000000 PDT","Echo (ping) request  id=0x0e90, seq=550/9730, ttl=64 (reply in 1177)"
"1177","565.567147847","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:15.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=550/9730, ttl=64 (request in 1176)"
"1178","566.591384498","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:16.000000000 PDT","Echo (ping) request  id=0x0e90, seq=551/9986, ttl=64 (reply in 1179)"
"1179","566.591413934","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:16.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=551/9986, ttl=64 (request in 1178)"
"1180","567.615231656","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:17.000000000 PDT","Echo (ping) request  id=0x0e90, seq=552/10242, ttl=64 (reply in 1181)"
"1181","567.615281126","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:17.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=552/10242, ttl=64 (request in 1180)"
"1182","568.638956327","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:18.000000000 PDT","Echo (ping) request  id=0x0e90, seq=553/10498, ttl=64 (reply in 1183)"
"1183","568.638990126","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:18.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=553/10498, ttl=64 (request in 1182)"
"1184","569.343708790","fe80::c84a:f6ff:fe85:b12c","ff02::2","ICMPv6","70","","","","Router Solicitation from ca:4a:f6:85:b1:2c"
"1185","569.663286540","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:19.000000000 PDT","Echo (ping) request  id=0x0e90, seq=554/10754, ttl=64 (reply in 1186)"
"1186","569.663324962","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:19.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=554/10754, ttl=64 (request in 1185)"
"1187","570.687015501","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:20.000000000 PDT","Echo (ping) request  id=0x0e90, seq=555/11010, ttl=64 (reply in 1188)"
"1188","570.687056839","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:20.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=555/11010, ttl=64 (request in 1187)"
"1189","571.711124932","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:21.000000000 PDT","Echo (ping) request  id=0x0e90, seq=556/11266, ttl=64 (reply in 1190)"
"1190","571.711165043","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:21.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=556/11266, ttl=64 (request in 1189)"
"1191","572.735344196","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:22.000000000 PDT","Echo (ping) request  id=0x0e90, seq=557/11522, ttl=64 (reply in 1192)"
"1192","572.735386980","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:22.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=557/11522, ttl=64 (request in 1191)"
"1193","573.759110420","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:23.000000000 PDT","Echo (ping) request  id=0x0e90, seq=558/11778, ttl=64 (reply in 1194)"
"1194","573.759150324","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:23.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=558/11778, ttl=64 (request in 1193)"
"1195","574.783197377","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:24.000000000 PDT","Echo (ping) request  id=0x0e90, seq=559/12034, ttl=64 (reply in 1196)"
"1196","574.783235426","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:24.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=559/12034, ttl=64 (request in 1195)"
"1197","575.807720778","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:25.000000000 PDT","Echo (ping) request  id=0x0e90, seq=560/12290, ttl=64 (reply in 1198)"
"1198","575.807859156","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:25.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=560/12290, ttl=64 (request in 1197)"
"1199","576.831279647","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:26.000000000 PDT","Echo (ping) request  id=0x0e90, seq=561/12546, ttl=64 (reply in 1200)"
"1200","576.831320003","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:26.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=561/12546, ttl=64 (request in 1199)"
"1201","577.855274435","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:27.000000000 PDT","Echo (ping) request  id=0x0e90, seq=562/12802, ttl=64 (reply in 1202)"
"1202","577.855315936","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:27.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=562/12802, ttl=64 (request in 1201)"
"1203","578.879092062","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:28.000000000 PDT","Echo (ping) request  id=0x0e90, seq=563/13058, ttl=64 (reply in 1204)"
"1204","578.879139182","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:28.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=563/13058, ttl=64 (request in 1203)"
"1205","579.903513846","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:29.000000000 PDT","Echo (ping) request  id=0x0e90, seq=564/13314, ttl=64 (reply in 1206)"
"1206","579.903552466","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:29.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=564/13314, ttl=64 (request in 1205)"
"1207","580.927107592","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:30.000000000 PDT","Echo (ping) request  id=0x0e90, seq=565/13570, ttl=64 (reply in 1208)"
"1208","580.927147705","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:30.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=565/13570, ttl=64 (request in 1207)"
"1209","581.951153522","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:32.000000000 PDT","Echo (ping) request  id=0x0e90, seq=566/13826, ttl=64 (reply in 1210)"
"1210","581.951196393","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:32.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=566/13826, ttl=64 (request in 1209)"
"1211","582.975213449","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:33.000000000 PDT","Echo (ping) request  id=0x0e90, seq=567/14082, ttl=64 (reply in 1212)"
"1212","582.975254488","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:33.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=567/14082, ttl=64 (request in 1211)"
"1213","583.999057613","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:34.000000000 PDT","Echo (ping) request  id=0x0e90, seq=568/14338, ttl=64 (reply in 1214)"
"1214","583.999101864","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:34.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=568/14338, ttl=64 (request in 1213)"
"1215","584.959415349","3e:91:d2:d0:13:52","8a:f0:db:ac:b7:4d","ARP","42","","","","Who has 10.0.0.1? Tell 10.0.0.2"
"1216","584.959436092","8a:f0:db:ac:b7:4d","3e:91:d2:d0:13:52","ARP","42","","","","10.0.0.1 is at 8a:f0:db:ac:b7:4d"
"1217","585.023459588","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:35.000000000 PDT","Echo (ping) request  id=0x0e90, seq=569/14594, ttl=64 (reply in 1218)"
"1218","585.023504245","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:35.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=569/14594, ttl=64 (request in 1217)"
"1219","586.047191568","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:36.000000000 PDT","Echo (ping) request  id=0x0e90, seq=570/14850, ttl=64 (reply in 1220)"
"1220","586.047227518","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:36.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=570/14850, ttl=64 (request in 1219)"
"1221","587.071397551","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:37.000000000 PDT","Echo (ping) request  id=0x0e90, seq=571/15106, ttl=64 (reply in 1222)"
"1222","587.071428034","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:37.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=571/15106, ttl=64 (request in 1221)"
"1223","588.095150193","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:38.000000000 PDT","Echo (ping) request  id=0x0e90, seq=572/15362, ttl=64 (reply in 1224)"
"1224","588.095192820","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:38.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=572/15362, ttl=64 (request in 1223)"
"1225","589.119314330","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:39.000000000 PDT","Echo (ping) request  id=0x0e90, seq=573/15618, ttl=64 (reply in 1226)"
"1226","589.119360902","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:39.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=573/15618, ttl=64 (request in 1225)"
"1227","590.143225367","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:40.000000000 PDT","Echo (ping) request  id=0x0e90, seq=574/15874, ttl=64 (reply in 1228)"
"1228","590.143271843","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:40.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=574/15874, ttl=64 (request in 1227)"
"1229","591.167490697","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:41.000000000 PDT","Echo (ping) request  id=0x0e90, seq=575/16130, ttl=64 (reply in 1230)"
"1230","591.167531630","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:41.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=575/16130, ttl=64 (request in 1229)"
"1231","592.191230922","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:42.000000000 PDT","Echo (ping) request  id=0x0e90, seq=576/16386, ttl=64 (reply in 1232)"
"1232","592.191280224","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:42.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=576/16386, ttl=64 (request in 1231)"
"1233","593.215312944","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:43.000000000 PDT","Echo (ping) request  id=0x0e90, seq=577/16642, ttl=64 (reply in 1234)"
"1234","593.215355323","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:43.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=577/16642, ttl=64 (request in 1233)"
"1235","594.239273547","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:44.000000000 PDT","Echo (ping) request  id=0x0e90, seq=578/16898, ttl=64 (reply in 1236)"
"1236","594.239308874","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:44.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=578/16898, ttl=64 (request in 1235)"
"1237","595.263316926","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:45.000000000 PDT","Echo (ping) request  id=0x0e90, seq=579/17154, ttl=64 (reply in 1238)"
"1238","595.263354213","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:45.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=579/17154, ttl=64 (request in 1237)"
"1239","596.287220324","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:46.000000000 PDT","Echo (ping) request  id=0x0e90, seq=580/17410, ttl=64 (reply in 1240)"
"1240","596.287255676","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:46.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=580/17410, ttl=64 (request in 1239)"
"1241","597.311182657","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:47.000000000 PDT","Echo (ping) request  id=0x0e90, seq=581/17666, ttl=64 (reply in 1242)"
"1242","597.311242110","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:47.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=581/17666, ttl=64 (request in 1241)"
"1243","598.339131729","10.0.0.1","10.0.0.2","ICMP","98","8","0","Jun 14, 2023 02:20:48.000000000 PDT","Echo (ping) request  id=0x0e90, seq=582/17922, ttl=64 (reply in 1244)"
"1244","598.339180057","10.0.0.2","10.0.0.1","ICMP","98","0","0","Jun 14, 2023 02:20:48.000000000 PDT","Echo (ping) reply    id=0x0e90, seq=582/17922, ttl=64 (request in 1243)"
