"No.","Time","Source","Destination","Protocol","Length","Info"
"158","72.704587153","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=79/20224, ttl=64 (request in 157)"
"159","73.728021467","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=80/20480, ttl=64 (reply in 160)"
"160","73.728054169","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=80/20480, ttl=64 (request in 159)"
"161","74.752345328","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=81/20736, ttl=64 (reply in 162)"
"162","74.752394209","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=81/20736, ttl=64 (request in 161)"
"163","75.233288065","fe80::dc8d:88ff:fe78:994","ff02::2","ICMPv6","70","Router Solicitation from de:8d:88:78:09:94"
"164","75.233864982","fe80::8806:dcff:fe79:ee26","ff02::2","ICMPv6","70","Router Solicitation from 8a:06:dc:79:ee:26"
"165","75.775987492","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=82/20992, ttl=64 (reply in 166)"
"166","75.776017513","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=82/20992, ttl=64 (request in 165)"
"167","76.800132719","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=83/21248, ttl=64 (reply in 168)"
"168","76.800170741","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=83/21248, ttl=64 (request in 167)"
"169","77.824255774","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=84/21504, ttl=64 (reply in 170)"
"170","77.824299634","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=84/21504, ttl=64 (request in 169)"
"171","78.848712718","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=85/21760, ttl=64 (reply in 172)"
"172","78.848756745","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=85/21760, ttl=64 (request in 171)"
"173","79.872136242","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=86/22016, ttl=64 (reply in 174)"
"174","79.872202344","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=86/22016, ttl=64 (request in 173)"
"175","80.895972471","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=87/22272, ttl=64 (reply in 176)"
"176","80.896015498","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=87/22272, ttl=64 (request in 175)"
"177","81.924775370","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=88/22528, ttl=64 (reply in 178)"
"178","81.924903825","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=88/22528, ttl=64 (request in 177)"
"179","82.944202492","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=89/22784, ttl=64 (reply in 180)"
"180","82.944230498","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=89/22784, ttl=64 (request in 179)"
"181","83.424194210","fe80::7001:5aff:fe62:436b","ff02::2","ICMPv6","70","Router Solicitation from 72:01:5a:62:43:6b"
"182","83.424773701","fe80::c8f3:aaff:fe32:d4a7","ff02::2","ICMPv6","70","Router Solicitation from ca:f3:aa:32:d4:a7"
"183","83.787061724","fe80::8cfa:15ff:fe86:1eae","ff02::fb","MDNS","107","Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
"184","83.968194921","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=90/23040, ttl=64 (reply in 185)"
"185","83.968254245","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=90/23040, ttl=64 (request in 184)"
"186","84.960486065","3a:60:c9:9a:b4:df","72:01:5a:62:43:6b","ARP","42","Who has 10.0.0.1? Tell 10.0.0.3"
"187","84.960500802","72:01:5a:62:43:6b","3a:60:c9:9a:b4:df","ARP","42","10.0.0.1 is at 72:01:5a:62:43:6b"
"188","84.992191932","10.0.0.1","10.0.0.3","ICMP","98","Echo (ping) request  id=0x0e04, seq=91/23296, ttl=64 (reply in 189)"
"189","84.992222370","10.0.0.3","10.0.0.1","ICMP","98","Echo (ping) reply    id=0x0e04, seq=91/23296, ttl=64 (request in 188)"
"190","85.472765757","fe80::9425:cff:fe53:f475","ff02::2","ICMPv6","70","Router Solicitation from 96:25:0c:53:f4:75"
"191","85.472981945","fe80::f8d6:ddff:fe35:9711","ff02::2","ICMPv6","70","Router Solicitation from fa:d6:dd:35:97:11"
